Cluster ID,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
280,734,CPS_Early_Childhood_Portal_scrape.csv, Robinson,4225 S. Lake Park ,,5351777,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,735,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - New Hope / Salvation Army,4255 W Division St ,,7224908,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
193,736,CPS_Early_Childhood_Portal_scrape.csv, Goldblatt,4257 W. Adams ,,5346860,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,737,CPS_Early_Childhood_Portal_scrape.csv, Korean American Community Services - Korean American Community Services,4300 N California Ave ,,5838281,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
11,738,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Effie Ellis,4301 S Cottage Grove Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
10,739,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - Maggie Drummond Day Care,4301 S Wabash Ave ,,3738200,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
281,740,CPS_Early_Childhood_Portal_scrape.csv, Morton,431 N. Troy ,,5346791,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,741,CPS_Early_Childhood_Portal_scrape.csv, Abraham Lincoln Centre - Lincoln - King,4314 S Cottage Grove Ave ,,7472310,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
170,742,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Jones Academy,4344 S Wentworth Ave ,,5363757,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,743,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Leclaire-Ryder Day Care / Hull House,4410 S Laporte Ave ,,7675170,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,744,CPS_Early_Childhood_Portal_scrape.csv, McCorkle,4421 S. State St. ,,5351793,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,745,CPS_Early_Childhood_Portal_scrape.csv, Stockton Br.,4425 N. Magnolia Ave ,,5342510,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
282,746,CPS_Early_Childhood_Portal_scrape.csv, Graham,4436 S. Union ,,5351308,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,747,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Kiddy Kare Learning Ctr,4444 S Kedzie Ave ,,2476642,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,748,CPS_Early_Childhood_Portal_scrape.csv, Woodson South,4444 S. Evans Ave ,,5351280,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,749,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Uptown West / Hull House,4520 N Beacon St ,,5613500,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,750,CPS_Early_Childhood_Portal_scrape.csv, Columbia Explorers,4520 S. Kedzie ,,5354050,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
283,751,CPS_Early_Childhood_Portal_scrape.csv, Stewart,4525 N. Kenmore ,,5342640,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,752,CPS_Early_Childhood_Portal_scrape.csv, St. Paul Church of God - Chaney Ford Child Care Center,4526 S Wabash Ave ,,2858721,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,753,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Roseland / CYC,461 E 111th St ,,4684405,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,754,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Roseland / CYC,461 E 111th St ,,4684405,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,755,CPS_Early_Childhood_Portal_scrape.csv, Home of Life Community Dev. Corp. - Home of Life Just For You,4647 W Washington Blvd ,,6268655,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
57,756,CPS_Early_Childhood_Portal_scrape.csv, Home of Life Community Dev. Corp. - Home of Life Community Development,4650 W Madison St ,,6268655,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,757,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Uptown,4701 N Winthrop Ave ,,7694540,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,758,CPS_Early_Childhood_Portal_scrape.csv, McPherson,4728 N. Wolcott Ave ,,5344625,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
284,759,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - First Start Academy,4753 W Washington Blvd ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,760,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Lincoln Square / Hull House,4754 N Leavitt St ,,8788651,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,761,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - St. Joseph,4800 S Paulina St ,,9272524,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
285,762,CPS_Early_Childhood_Portal_scrape.csv, Nash,4837 W. Erie ,,5346125,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
88,763,CPS_Early_Childhood_Portal_scrape.csv, Lutheran Social Services of Illinois - Winthrop Children's Center / LSSI,4848 N Winthrop Ave ,,8783210,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,764,CPS_Early_Childhood_Portal_scrape.csv, McCutcheon,4865 N. Sheridan Rd ,,5342680,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
286,765,CPS_Early_Childhood_Portal_scrape.csv, Westside Holistic Family Services - Westside Holistic Family Service,4909 W Division St ,,9218777,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,766,CPS_Early_Childhood_Portal_scrape.csv, Firman Community Services - Firman House East,4910 S Dr. Martin Luther King Dr ,,3732083,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,767,CPS_Early_Childhood_Portal_scrape.csv, Overton CPC,4935 S. Indiana ,,5351811,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
125,768,CPS_Early_Childhood_Portal_scrape.csv, Healing Temple - Healing Temple,4941 W Chicago Ave ,,2876964,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
127,769,CPS_Early_Childhood_Portal_scrape.csv, Appeal for Charities and Goodwill - Appeal for Charities,50 W 71st St ,,6515400,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
103,770,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Parkway Community Center / Hull House,500 E 67th St ,,4931306,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
90,771,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - Columbus Park / Salvation Army,500 S Central Ave ,,9214162,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,772,CPS_Early_Childhood_Portal_scrape.csv," Douglass-Tubman Youth Ministries,Inc. - Douglass-Tubman Child Development Center",5010 W Chicago Ave ,,6266581,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,773,CPS_Early_Childhood_Portal_scrape.csv, Wayman Day Care Center - Wayman Day Care,511 W Elm St ,,9432120,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
287,774,CPS_Early_Childhood_Portal_scrape.csv, May,512 S. Lavergne ,,5346140,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
104,775,CPS_Early_Childhood_Portal_scrape.csv, Goudy,5120 N. Winthrop ,,5342480,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
155,776,CPS_Early_Childhood_Portal_scrape.csv, Albany Park Community Center - Albany Park Head Start Center-Kimball,5121 N Kimball Ave ,,5095657,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,777,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - All About Kids Learning Academy,514 E 75th St ,,8922800,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,778,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Teddy Bear 5 Pulaski,5160 S Pulaski RD ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
195,779,CPS_Early_Childhood_Portal_scrape.csv, Fulton,5300 S. Hermitage ,,5359000,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,780,CPS_Early_Childhood_Portal_scrape.csv, Trinity United Church of Christ - Trinity United,532 W 95th St ,,4883511,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,781,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Grace Mission,5332 S Western Ave ,,4761990,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,782,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - Mosaic,5332-34 W Addison Ave ,,7777411,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
288,783,CPS_Early_Childhood_Portal_scrape.csv, Doolittle West,535 E. 35th St ,,5351040,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
289,784,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Angel Wings,5365 W North Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,785,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Near The Pier Dev Center,540 N Lakeshore Dr ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,786,CPS_Early_Childhood_Portal_scrape.csv, Firman Community Services - Firman House South,5401 S Wentworth Ave ,,4513400,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
63,787,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - Belmont-Cragin,5423 W Diversey ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
290,788,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - New Beginnings,5445 W North Ave ,,3855365,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
174,789,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Bunny Land DC,545 w 119th st ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,790,CPS_Early_Childhood_Portal_scrape.csv," Trinity Resources Unlimited, Inc. - Prince of Peace",5450 W Van Buren St ,,6263977,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,791,CPS_Early_Childhood_Portal_scrape.csv, National Teachers Acad,55 W. Cermack ,,5349970,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
141,792,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Allison's Infant Toddler,5522 S Racine Ave ,,4363193,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,793,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - Austin Town Hall,5610 W Lake St ,,2611505,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,794,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Coppin Early Learning Center,5627 S Michigan Ave ,,3632400,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
156,795,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - Tiny Town for Tots,5654 W Division St ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
131,796,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - St. John Greater Holy Temple,5701 W Midway Park ,,9480094,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,797,CPS_Early_Childhood_Portal_scrape.csv," Trinity Resources Unlimited, Inc. - Hope for Youth",5900 W Iowa St ,,6260323,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,798,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Learners,5923 W 63rd St ,,5815541,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,799,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - Onward Neighborhood House,600 N Leavitt St ,,6666726,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
291,800,CPS_Early_Childhood_Portal_scrape.csv, Nicholson,6006 S. Peoria ,,5353285,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
196,801,CPS_Early_Childhood_Portal_scrape.csv," Sexton, Austin O.",6020 S. Langley ,,5350640,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
292,802,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - Lee's Cuddles N Care,6100 W North Ave ,,7458054,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
197,803,CPS_Early_Childhood_Portal_scrape.csv, Fiske,6145 S. Ingleside ,,5350990,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,804,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - Alphabet Academy,6224 W North Ave ,,6227055,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,805,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Washington Park South Learning Center,6225 S Wabash Ave ,,6672065,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,806,CPS_Early_Childhood_Portal_scrape.csv, Boys and Girls Clubs of Chicago - Yancey,6245 S Wabash Ave ,,3634733,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,807,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Kidz Colony,6287 S Archer Ave ,,7678522,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
293,808,CPS_Early_Childhood_Portal_scrape.csv, Aldridge,630 E. 131St St. ,,5355614,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
294,809,CPS_Early_Childhood_Portal_scrape.csv, Dulles,6311 S. Calumet ,,5350690,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,810,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - South Side YMCA,6330 S Stony Island Ave ,,9470700,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,811,CPS_Early_Childhood_Portal_scrape.csv, Reed,6350 S. Stewart ,,5353075,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,812,CPS_Early_Childhood_Portal_scrape.csv, Dewey CPC,638 W. 54Th Pl. ,,5351671,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,813,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Teddy Bear 3 Pulaski,6401 S Pulaski RD ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
176,814,CPS_Early_Childhood_Portal_scrape.csv, Metropolitan Family Services - Midway Head Start Center,6422 S Kedzie Ave ,,7374790,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
295,815,CPS_Early_Childhood_Portal_scrape.csv, Hinton,644 W. 71St St. ,,5353875,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,816,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Granny's Day Care,645 w 127th st ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
296,817,CPS_Early_Childhood_Portal_scrape.csv, Kershaw,6450 S. Lowe ,,5353050,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
198,818,CPS_Early_Childhood_Portal_scrape.csv, O'Toole,6550 S. Seeley ,,5359040,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
297,819,CPS_Early_Childhood_Portal_scrape.csv, Woodlawn,6657 S. Kimbark ,,5350801,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,820,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Little Angels Family DayCare,6701 S Emerald Ave ,,4888777,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,821,CPS_Early_Childhood_Portal_scrape.csv," Davis, Miles Acad",6723 S. Wood ,,5359120,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,822,CPS_Early_Childhood_Portal_scrape.csv, Board Trustees-City Colleges of Chicago - Kennedy-King College,6800 S Wentworth Ave ,,5533475,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,823,CPS_Early_Childhood_Portal_scrape.csv, Family Rescue - Ridgeland Head Start,6824 S Ridgeland Ave ,,6671073,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
67,824,CPS_Early_Childhood_Portal_scrape.csv, Trinity United Church of Christ - Dr. Denton J. Brooks Center,6921 S Stony Island Ave ,,9552818,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
298,825,CPS_Early_Childhood_Portal_scrape.csv, O'Keeffe,6940 S. Merrill ,,5350600,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,826,CPS_Early_Childhood_Portal_scrape.csv, Abraham Lincoln Centre - Lincoln - Roseland,7 E 119th St ,,2647632,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,827,CPS_Early_Childhood_Portal_scrape.csv, Abraham Lincoln Centre - Lincoln - Roseland,7 E 119th St ,,2647632,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,828,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Garfield Head Start/Child Developmental Center- YMCA,7 N Homan Ave ,,2653900,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,829,CPS_Early_Childhood_Portal_scrape.csv, Yale,7025 S. Princeton ,,5353190,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,830,CPS_Early_Childhood_Portal_scrape.csv, Bond,7050 S. May ,,5353480,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
199,831,CPS_Early_Childhood_Portal_scrape.csv, McKay,7050 S. Washtenaw ,,5359340,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,832,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Rogers Park,7059 N Greenview Ave ,,2745477,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,833,CPS_Early_Childhood_Portal_scrape.csv, Abraham Lincoln Centre - Donoghue,707 E 37th St ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
299,834,CPS_Early_Childhood_Portal_scrape.csv, Guggenheim,7141 S. Morgan ,,5353587,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
158,835,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - Little Hands,7146 S Ashland Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
96,836,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - McKinley - Howard,7222 S Exchange Ave ,,2219711,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,837,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Love N Learn Academy,723 E 75th St ,,7230338,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
300,838,CPS_Early_Childhood_Portal_scrape.csv, Deneen,7240 S. Wabash ,,5353035,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,839,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Maria's Garden,7320 S Yale Ave ,,9943016,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
70,840,CPS_Early_Childhood_Portal_scrape.csv, South Shore United Methodist - South Shore United,7350 S Jeffery Blvd ,,3244430,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
69,841,CPS_Early_Childhood_Portal_scrape.csv, Tanner,7350 S. Evans ,,5353870,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
301,842,CPS_Early_Childhood_Portal_scrape.csv, Jordan,7414 N. Wolcott ,,5342220,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
179,843,CPS_Early_Childhood_Portal_scrape.csv," Henry Booth House - Itsy Bitsy People Palace, Inc",7419 S Cottage Grove Ave ,,8467396,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
302,844,CPS_Early_Childhood_Portal_scrape.csv, Stagg,7424 S. Morgan ,,5353565,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
303,845,CPS_Early_Childhood_Portal_scrape.csv, Madison,7433 S. Dorchester ,,5350551,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,846,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Nia Family Center,744 N Monticello Ave ,,8266971,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,847,CPS_Early_Childhood_Portal_scrape.csv, Howard Area Community Center - Howard Area Community Center,7510 N Ashland Ave ,,7647610,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
98,848,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Rebecca K. Crown / CYC,7601 S Phillips Ave ,,6481550,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,849,CPS_Early_Childhood_Portal_scrape.csv, Howard Area Community Center - Howard Area,7638 N Paulina Ave ,,3813652,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
200,850,CPS_Early_Childhood_Portal_scrape.csv, Barton,7650 S. Wolcott Ave. ,,5353260,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
143,851,CPS_Early_Childhood_Portal_scrape.csv, Bradwell,7736 S. Burnhan ,,5356600,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,852,CPS_Early_Childhood_Portal_scrape.csv, Bradwell,7736 S. Burnhan ,,5356600,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
304,853,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Little Hands & Feet,7801 S Wolcott Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
305,854,CPS_Early_Childhood_Portal_scrape.csv, Ruggles,7831 S. Prairie ,,5353085,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,855,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - McKinley - Wright Renaissance,7939 S Western Ave ,,4768805,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,856,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University - Tiny Tots Villa,8128 S Dr. Martin Luther King Dr ,,4836251,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
25,857,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Learning Tree,8128 S Kedzie Ave ,,7788802,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
159,858,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - New Pisgah,8130 S Racine Ave ,,8735392,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
180,859,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Pink's Child Care Academy,8236 S Kedzie Ave ,,8637465,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,860,CPS_Early_Childhood_Portal_scrape.csv, South Central Community Services - South Central Community Services,8316 S Ellis Ave ,,4830900,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
306,861,CPS_Early_Childhood_Portal_scrape.csv, Reavis,834 E. 50Th St. ,,5351060,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,862,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - South Harper Montessori,8358 S Stony Island Ave ,,7340375,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
307,863,CPS_Early_Childhood_Portal_scrape.csv, Morgan,8407 S. Kerfoot ,,5353366,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
308,864,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Fellowship House / CYC,844 W 32nd St ,,3262282,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
183,865,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - Family Outreach Initiative (Sal Army),845 W 69th St ,,8324700,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,866,CPS_Early_Childhood_Portal_scrape.csv, McNair Acad. Center,849 N. Leamington ,,5346100,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,867,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Lakeshore,850 W Eastwood Ave ,,2719403,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
309,868,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Jelly Learning Center,8501 S Ashland Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
310,869,CPS_Early_Childhood_Portal_scrape.csv, Gresham,8524 S. Green ,,5353350,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
x,870,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - North Kenwood Day Care Center,857 E Pershing Rd ,,2682223,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
